Date;Time;Name;Value;Machine;Shift
03.02.2025;16:03;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;16:04;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;16:05;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;16:06;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;16:07;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;16:08;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;16:23;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;16:24;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;16:25;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;16:26;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;16:27;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;16:28;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;16:29;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;16:30;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;16:31;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;16:32;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;16:33;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;16:34;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;16:35;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;16:46;Overheating_of_Rolls;1.0;Machine 2;Late Shift
03.02.2025;16:47;Overheating_of_Rolls;1.0;Machine 2;Late Shift
03.02.2025;16:48;Overheating_of_Rolls;1.0;Machine 2;Late Shift
03.02.2025;16:49;Overheating_of_Rolls;1.0;Machine 2;Late Shift
03.02.2025;16:50;Overheating_of_Rolls;1.0;Machine 2;Late Shift
03.02.2025;16:51;Overheating_of_Rolls;1.0;Machine 2;Late Shift
03.02.2025;16:52;Overheating_of_Rolls;1.0;Machine 2;Late Shift
03.02.2025;16:53;Overheating_of_Rolls;1.0;Machine 2;Late Shift
03.02.2025;16:54;Overheating_of_Rolls;1.0;Machine 2;Late Shift
03.02.2025;16:55;Overheating_of_Rolls;1.0;Machine 2;Late Shift
03.02.2025;16:55;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;16:56;Overheating_of_Rolls;1.0;Machine 2;Late Shift
03.02.2025;16:56;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;16:57;Overheating_of_Rolls;1.0;Machine 2;Late Shift
03.02.2025;16:57;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;16:58;Overheating_of_Rolls;1.0;Machine 2;Late Shift
03.02.2025;16:58;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;16:58;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;16:59;Overheating_of_Rolls;1.0;Machine 2;Late Shift
03.02.2025;16:59;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;16:59;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;17:00;Overheating_of_Rolls;1.0;Machine 2;Late Shift
03.02.2025;17:00;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;17:00;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;17:01;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;17:01;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;17:02;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;17:02;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;17:03;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;17:03;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;17:04;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;17:04;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;17:05;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;17:05;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;17:06;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;17:06;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;17:07;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;17:07;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;17:08;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;17:09;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;17:10;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;17:11;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;17:12;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;17:25;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:26;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:27;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:28;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:29;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:30;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:31;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:32;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:33;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:34;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:35;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:36;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:37;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:38;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:39;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:40;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:41;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:42;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:43;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:44;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:45;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:46;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:47;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:48;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:49;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:50;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:51;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:51;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;17:52;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:52;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;17:53;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:53;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;17:54;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:54;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;17:55;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;17:55;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;17:56;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;17:57;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;17:58;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;17:59;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;18:00;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;18:01;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;18:02;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;18:03;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;18:04;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;18:05;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;18:06;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;18:07;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;18:08;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;18:09;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;18:10;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;18:11;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;18:12;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;18:13;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;18:14;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;18:15;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;18:16;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;18:17;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;18:18;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;18:19;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;18:31;Sensor_Error;1.0;Machine 2;Late Shift
03.02.2025;18:32;Sensor_Error;1.0;Machine 2;Late Shift
03.02.2025;18:33;Sensor_Error;1.0;Machine 2;Late Shift
03.02.2025;18:34;Sensor_Error;1.0;Machine 2;Late Shift
03.02.2025;18:35;Sensor_Error;1.0;Machine 2;Late Shift
03.02.2025;18:36;Sensor_Error;1.0;Machine 2;Late Shift
03.02.2025;18:37;Sensor_Error;1.0;Machine 2;Late Shift
03.02.2025;18:38;Sensor_Error;1.0;Machine 2;Late Shift
03.02.2025;18:39;Sensor_Error;1.0;Machine 2;Late Shift
03.02.2025;18:40;Sensor_Error;1.0;Machine 2;Late Shift
03.02.2025;18:41;Sensor_Error;1.0;Machine 2;Late Shift
03.02.2025;18:42;Sensor_Error;1.0;Machine 2;Late Shift
03.02.2025;18:43;Sensor_Error;1.0;Machine 2;Late Shift
03.02.2025;18:44;Sensor_Error;1.0;Machine 2;Late Shift
03.02.2025;18:45;Sensor_Error;1.0;Machine 2;Late Shift
03.02.2025;18:46;Sensor_Error;1.0;Machine 2;Late Shift
03.02.2025;18:47;Sensor_Error;1.0;Machine 2;Late Shift
03.02.2025;18:48;Sensor_Error;1.0;Machine 2;Late Shift
03.02.2025;18:49;Sensor_Error;1.0;Machine 2;Late Shift
03.02.2025;18:50;Sensor_Error;1.0;Machine 2;Late Shift
03.02.2025;18:51;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;18:52;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;18:53;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;18:54;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;18:55;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;18:56;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;18:57;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;18:58;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;18:59;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;18:59;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:00;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;19:00;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:01;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;19:01;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:02;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;19:02;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:03;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;19:03;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:04;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;19:04;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:05;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;19:05;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:06;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;19:06;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:07;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;19:07;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;19:07;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:08;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;19:08;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;19:08;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:09;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;19:09;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;19:09;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:10;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;19:10;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;19:10;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:11;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;19:11;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;19:11;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:12;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;19:12;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;19:12;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:13;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;19:13;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;19:13;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:14;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;19:14;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;19:14;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:15;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;19:15;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;19:15;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:16;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;19:16;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;19:16;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:17;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;19:17;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;19:17;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:18;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;19:18;Material_Jam;1.0;Machine 1;Late Shift
03.02.2025;19:18;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:19;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:20;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:21;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:22;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:23;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:24;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:25;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:26;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:27;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;19:39;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;19:40;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;19:41;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;19:42;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;19:43;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;19:44;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;19:45;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;19:46;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;19:47;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;19:48;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;19:49;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;19:50;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;19:51;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;19:52;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;19:53;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;19:54;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;19:55;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;19:56;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;19:57;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;19:58;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;19:59;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;20:00;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;20:01;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;20:02;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;20:03;Pressure_Drop_in_Hydraulics;1.0;Machine 3;Late Shift
03.02.2025;20:09;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;20:10;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;20:11;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;20:12;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;20:13;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;20:14;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;20:14;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;20:15;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;20:15;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;20:16;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;20:16;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;20:17;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;20:17;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;20:18;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;20:18;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;20:19;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;20:19;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;20:20;Overload_in_Motor;1.0;Machine 3;Late Shift
03.02.2025;20:20;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;20:21;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;20:22;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;20:23;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;20:24;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;20:25;Pressure_Drop_in_Hydraulics;1.0;Machine 2;Late Shift
03.02.2025;20:26;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:27;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:28;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:29;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:30;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:31;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:32;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:32;Material_Jam;1.0;Machine 3;Late Shift
03.02.2025;20:33;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:33;Material_Jam;1.0;Machine 3;Late Shift
03.02.2025;20:34;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:34;Material_Jam;1.0;Machine 3;Late Shift
03.02.2025;20:35;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:35;Material_Jam;1.0;Machine 3;Late Shift
03.02.2025;20:36;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:36;Material_Jam;1.0;Machine 3;Late Shift
03.02.2025;20:37;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:37;Material_Jam;1.0;Machine 3;Late Shift
03.02.2025;20:38;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:38;Material_Jam;1.0;Machine 3;Late Shift
03.02.2025;20:39;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:39;Material_Jam;1.0;Machine 3;Late Shift
03.02.2025;20:40;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:40;Material_Jam;1.0;Machine 3;Late Shift
03.02.2025;20:41;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:41;Material_Jam;1.0;Machine 3;Late Shift
03.02.2025;20:42;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:42;Material_Jam;1.0;Machine 3;Late Shift
03.02.2025;20:43;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:43;Material_Jam;1.0;Machine 3;Late Shift
03.02.2025;20:44;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:44;Material_Jam;1.0;Machine 3;Late Shift
03.02.2025;20:45;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:45;Material_Jam;1.0;Machine 3;Late Shift
03.02.2025;20:46;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:46;Material_Jam;1.0;Machine 3;Late Shift
03.02.2025;20:47;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:48;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:48;Overheating_of_Rolls;1.0;Machine 3;Late Shift
03.02.2025;20:49;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:49;Overheating_of_Rolls;1.0;Machine 3;Late Shift
03.02.2025;20:50;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:50;Overheating_of_Rolls;1.0;Machine 3;Late Shift
03.02.2025;20:51;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:51;Overheating_of_Rolls;1.0;Machine 3;Late Shift
03.02.2025;20:52;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:52;Overheating_of_Rolls;1.0;Machine 3;Late Shift
03.02.2025;20:53;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:53;Overheating_of_Rolls;1.0;Machine 3;Late Shift
03.02.2025;20:54;Emergency_Stop_Triggered;1.0;Machine 1;Late Shift
03.02.2025;20:54;Overheating_of_Rolls;1.0;Machine 3;Late Shift
03.02.2025;20:55;Overheating_of_Rolls;1.0;Machine 3;Late Shift
03.02.2025;20:56;Overheating_of_Rolls;1.0;Machine 3;Late Shift
03.02.2025;20:57;Overheating_of_Rolls;1.0;Machine 3;Late Shift
03.02.2025;20:58;Overheating_of_Rolls;1.0;Machine 3;Late Shift
03.02.2025;20:59;Overheating_of_Rolls;1.0;Machine 3;Late Shift
03.02.2025;21:00;Overheating_of_Rolls;1.0;Machine 3;Late Shift
03.02.2025;21:01;Overheating_of_Rolls;1.0;Machine 3;Late Shift
03.02.2025;21:14;Sensor_Error;1.0;Machine 3;Late Shift
03.02.2025;21:15;Sensor_Error;1.0;Machine 3;Late Shift
03.02.2025;21:16;Sensor_Error;1.0;Machine 3;Late Shift
03.02.2025;21:17;Sensor_Error;1.0;Machine 3;Late Shift
03.02.2025;21:18;Sensor_Error;1.0;Machine 3;Late Shift
03.02.2025;21:19;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;21:19;Sensor_Error;1.0;Machine 3;Late Shift
03.02.2025;21:20;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;21:20;Sensor_Error;1.0;Machine 3;Late Shift
03.02.2025;21:21;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;21:21;Sensor_Error;1.0;Machine 3;Late Shift
03.02.2025;21:22;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;21:22;Sensor_Error;1.0;Machine 3;Late Shift
03.02.2025;21:23;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;21:23;Sensor_Error;1.0;Machine 3;Late Shift
03.02.2025;21:24;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;21:24;Sensor_Error;1.0;Machine 3;Late Shift
03.02.2025;21:25;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;21:25;Sensor_Error;1.0;Machine 3;Late Shift
03.02.2025;21:26;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;21:26;Sensor_Error;1.0;Machine 3;Late Shift
03.02.2025;21:27;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;21:27;Sensor_Error;1.0;Machine 3;Late Shift
03.02.2025;21:28;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;21:28;Sensor_Error;1.0;Machine 3;Late Shift
03.02.2025;21:29;Emergency_Stop_Triggered;1.0;Machine 2;Late Shift
03.02.2025;21:29;Sensor_Error;1.0;Machine 3;Late Shift
03.02.2025;21:31;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;21:32;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;21:33;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;21:34;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;21:35;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;21:36;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;21:37;Overload_in_Motor;1.0;Machine 1;Late Shift
03.02.2025;21:38;Overload_in_Motor;1.0;Machine 1;Late Shift
